measurement_id,toll_id,timestamp
822,3,2026-02-06 10:59:00
823,1,2026-02-06 11:00:00
824,2,2026-02-06 11:00:00
825,3,2026-02-06 11:00:00
826,1,2026-02-06 11:01:00
827,2,2026-02-06 11:01:00
828,3,2026-02-06 11:01:00
829,1,2026-02-06 11:02:00
830,2,2026-02-06 11:02:00
831,3,2026-02-06 11:02:00
832,1,2026-02-06 11:03:00
833,2,2026-02-06 11:03:00
834,3,2026-02-06 11:03:00
835,1,2026-02-06 11:04:00
836,2,2026-02-06 11:04:00
837,3,2026-02-06 11:04:00
838,1,2026-02-06 11:05:00
839,2,2026-02-06 11:05:00
840,3,2026-02-06 11:05:00
841,1,2026-02-06 11:06:00
842,2,2026-02-06 11:06:00
843,3,2026-02-06 11:06:00
844,1,2026-02-06 11:07:00
845,2,2026-02-06 11:07:00
846,3,2026-02-06 11:07:00
847,1,2026-02-06 11:08:00
848,2,2026-02-06 11:08:00
849,3,2026-02-06 11:08:00
850,1,2026-02-06 11:09:00
851,2,2026-02-06 11:09:00
852,3,2026-02-06 11:09:00
853,1,2026-02-06 11:10:00
854,2,2026-02-06 11:10:00
855,3,2026-02-06 11:10:00
856,1,2026-02-06 11:11:00
857,2,2026-02-06 11:11:00
858,3,2026-02-06 11:11:00
859,1,2026-02-06 11:12:00
860,2,2026-02-06 11:12:00
861,3,2026-02-06 11:12:00
862,1,2026-02-06 11:13:00
863,2,2026-02-06 11:13:00
864,3,2026-02-06 11:13:00
865,1,2026-02-06 11:14:00
866,2,2026-02-06 11:14:00
867,3,2026-02-06 11:14:00
868,1,2026-02-06 11:15:00
869,2,2026-02-06 11:15:00
870,3,2026-02-06 11:15:00
871,1,2026-02-06 11:16:00
872,2,2026-02-06 11:16:00
873,3,2026-02-06 11:16:00
874,1,2026-02-06 11:17:00
875,2,2026-02-06 11:17:00
876,3,2026-02-06 11:17:00
877,1,2026-02-06 11:18:00
878,2,2026-02-06 11:18:00
879,3,2026-02-06 11:18:00
880,1,2026-02-06 11:19:00
881,2,2026-02-06 11:19:00
882,3,2026-02-06 11:19:00
883,1,2026-02-06 11:20:00
884,2,2026-02-06 11:20:00
885,3,2026-02-06 11:20:00
886,1,2026-02-06 11:21:00
887,2,2026-02-06 11:21:00
888,3,2026-02-06 11:21:00
889,1,2026-02-06 11:22:00
890,2,2026-02-06 11:22:00
891,3,2026-02-06 11:22:00
892,1,2026-02-06 11:23:00
893,2,2026-02-06 11:23:00
894,3,2026-02-06 11:23:00
895,1,2026-02-06 11:24:00
896,2,2026-02-06 11:24:00
897,3,2026-02-06 11:24:00
898,1,2026-02-06 11:25:00
899,2,2026-02-06 11:25:00
900,3,2026-02-06 11:25:00
901,1,2026-02-06 11:26:00
902,2,2026-02-06 11:26:00
903,3,2026-02-06 11:26:00
904,1,2026-02-06 11:27:00
905,2,2026-02-06 11:27:00
906,3,2026-02-06 11:27:00
907,1,2026-02-06 11:28:00
908,2,2026-02-06 11:28:00
909,3,2026-02-06 11:28:00
910,1,2026-02-06 11:29:00
911,2,2026-02-06 11:29:00
912,3,2026-02-06 11:29:00
913,1,2026-02-06 11:30:00
914,2,2026-02-06 11:30:00
915,3,2026-02-06 11:30:00
916,1,2026-02-06 11:31:00
917,2,2026-02-06 11:31:00
918,3,2026-02-06 11:31:00
919,1,2026-02-06 11:32:00
920,2,2026-02-06 11:32:00
921,3,2026-02-06 11:32:00
922,1,2026-02-06 11:33:00
923,2,2026-02-06 11:33:00
924,3,2026-02-06 11:33:00
925,1,2026-02-06 11:34:00
926,2,2026-02-06 11:34:00
927,3,2026-02-06 11:34:00
928,1,2026-02-06 11:35:00
929,2,2026-02-06 11:35:00
930,3,2026-02-06 11:35:00
931,1,2026-02-06 11:36:00
932,2,2026-02-06 11:36:00
933,3,2026-02-06 11:36:00
934,1,2026-02-06 11:37:00
935,2,2026-02-06 11:37:00
936,3,2026-02-06 11:37:00
937,1,2026-02-06 11:38:00
938,2,2026-02-06 11:38:00
939,3,2026-02-06 11:38:00
940,1,2026-02-06 11:39:00
941,2,2026-02-06 11:39:00
942,3,2026-02-06 11:39:00
943,1,2026-02-06 11:40:00
944,2,2026-02-06 11:40:00
945,3,2026-02-06 11:40:00
946,1,2026-02-06 11:41:00
947,2,2026-02-06 11:41:00
948,3,2026-02-06 11:41:00
949,1,2026-02-06 11:42:00
950,2,2026-02-06 11:42:00
951,3,2026-02-06 11:42:00
952,1,2026-02-06 11:43:00
953,2,2026-02-06 11:43:00
954,3,2026-02-06 11:43:00
955,1,2026-02-06 11:44:00
956,2,2026-02-06 11:44:00
957,3,2026-02-06 11:44:00
958,1,2026-02-06 11:45:00
959,2,2026-02-06 11:45:00
960,3,2026-02-06 11:45:00
961,1,2026-02-06 11:46:00
962,2,2026-02-06 11:46:00
963,3,2026-02-06 11:46:00
964,1,2026-02-06 11:47:00
965,2,2026-02-06 11:47:00
966,3,2026-02-06 11:47:00
967,1,2026-02-06 11:48:00
968,2,2026-02-06 11:48:00
969,3,2026-02-06 11:48:00
970,1,2026-02-06 11:49:00
971,2,2026-02-06 11:49:00
972,3,2026-02-06 11:49:00
973,1,2026-02-06 11:50:00
974,2,2026-02-06 11:50:00
975,3,2026-02-06 11:50:00
976,1,2026-02-06 11:51:00
977,2,2026-02-06 11:51:00
978,3,2026-02-06 11:51:00
979,1,2026-02-06 11:52:00
980,2,2026-02-06 11:52:00
981,3,2026-02-06 11:52:00
982,1,2026-02-06 11:53:00
983,2,2026-02-06 11:53:00
984,3,2026-02-06 11:53:00
985,1,2026-02-06 11:54:00
986,2,2026-02-06 11:54:00
987,3,2026-02-06 11:54:00
988,1,2026-02-06 11:55:00
989,2,2026-02-06 11:55:00
990,3,2026-02-06 11:55:00
991,1,2026-02-06 11:56:00
992,2,2026-02-06 11:56:00
993,3,2026-02-06 11:56:00
994,1,2026-02-06 11:57:00
995,2,2026-02-06 11:57:00
996,3,2026-02-06 11:57:00
997,1,2026-02-06 11:58:00
998,2,2026-02-06 11:58:00
999,3,2026-02-06 11:58:00
1000,1,2026-02-06 11:59:00
1001,2,2026-02-06 11:59:00
1002,3,2026-02-06 11:59:00
1003,1,2026-02-06 12:00:00
1004,2,2026-02-06 12:00:00
1005,3,2026-02-06 12:00:00
1006,1,2026-02-06 12:01:00
1007,2,2026-02-06 12:01:00
1008,3,2026-02-06 12:01:00
1009,1,2026-02-06 12:02:00
1010,2,2026-02-06 12:02:00
1011,3,2026-02-06 12:02:00
1012,1,2026-02-06 12:03:00
1013,2,2026-02-06 12:03:00
1014,3,2026-02-06 12:03:00
1015,1,2026-02-06 12:04:00
1016,2,2026-02-06 12:04:00
1017,3,2026-02-06 12:04:00
1018,1,2026-02-06 12:05:00
1019,2,2026-02-06 12:05:00
1020,3,2026-02-06 12:05:00
1021,1,2026-02-06 12:06:00
1022,2,2026-02-06 12:06:00
1023,3,2026-02-06 12:06:00
1024,1,2026-02-06 12:07:00
1025,2,2026-02-06 12:07:00
1026,3,2026-02-06 12:07:00
1027,1,2026-02-06 12:08:00
1028,2,2026-02-06 12:08:00
1029,3,2026-02-06 12:08:00
1030,1,2026-02-06 12:09:00
1031,2,2026-02-06 12:09:00
1032,3,2026-02-06 12:09:00
1033,1,2026-02-06 12:10:00
1034,2,2026-02-06 12:10:00
1035,3,2026-02-06 12:10:00
1036,1,2026-02-06 12:11:00
1037,2,2026-02-06 12:11:00
1038,3,2026-02-06 12:11:00
1039,1,2026-02-06 12:12:00
1040,2,2026-02-06 12:12:00
1041,3,2026-02-06 12:12:00
1042,1,2026-02-06 12:13:00
1043,2,2026-02-06 12:13:00
1044,3,2026-02-06 12:13:00
1045,1,2026-02-06 12:14:00
1046,2,2026-02-06 12:14:00
1047,3,2026-02-06 12:14:00
1048,1,2026-02-06 12:15:00
1049,2,2026-02-06 12:15:00
1050,3,2026-02-06 12:15:00
1051,1,2026-02-06 12:16:00
1052,2,2026-02-06 12:16:00
1053,3,2026-02-06 12:16:00
1054,1,2026-02-06 12:17:00
1055,2,2026-02-06 12:17:00
1056,3,2026-02-06 12:17:00
1057,1,2026-02-06 12:18:00
1058,2,2026-02-06 12:18:00
1059,3,2026-02-06 12:18:00
1060,1,2026-02-06 12:19:00
1061,2,2026-02-06 12:19:00
1062,3,2026-02-06 12:19:00
1063,1,2026-02-06 12:20:00
1064,2,2026-02-06 12:20:00
1065,3,2026-02-06 12:20:00
1066,1,2026-02-06 12:21:00
1067,2,2026-02-06 12:21:00
1068,3,2026-02-06 12:21:00
1069,1,2026-02-06 12:22:00
1070,2,2026-02-06 12:22:00
1071,3,2026-02-06 12:22:00
1072,1,2026-02-06 12:23:00
1073,2,2026-02-06 12:23:00
1074,3,2026-02-06 12:23:00
1075,1,2026-02-06 12:24:00
1076,2,2026-02-06 12:24:00
1077,3,2026-02-06 12:24:00
1078,1,2026-02-06 12:25:00
1079,2,2026-02-06 12:25:00
1080,3,2026-02-06 12:25:00
1081,1,2026-02-06 12:26:00
1082,2,2026-02-06 12:26:00
1083,3,2026-02-06 12:26:00
1084,1,2026-02-06 12:27:00
1085,2,2026-02-06 12:27:00
1086,3,2026-02-06 12:27:00
1087,1,2026-02-06 12:28:00
1088,2,2026-02-06 12:28:00
1089,3,2026-02-06 12:28:00
1090,1,2026-02-06 12:29:00
1091,2,2026-02-06 12:29:00
1092,3,2026-02-06 12:29:00
1093,1,2026-02-06 12:30:00
1094,2,2026-02-06 12:30:00
1095,3,2026-02-06 12:30:00
1096,1,2026-02-06 12:31:00
1097,2,2026-02-06 12:31:00
1098,3,2026-02-06 12:31:00
1099,1,2026-02-06 12:32:00
1100,2,2026-02-06 12:32:00
1101,3,2026-02-06 12:32:00
1102,1,2026-02-06 12:33:00
1103,2,2026-02-06 12:33:00
1104,3,2026-02-06 12:33:00
1105,1,2026-02-06 12:34:00
1106,2,2026-02-06 12:34:00
1107,3,2026-02-06 12:34:00
1108,1,2026-02-06 12:35:00
1109,2,2026-02-06 12:35:00
1110,3,2026-02-06 12:35:00
1111,1,2026-02-06 12:36:00
1112,2,2026-02-06 12:36:00
1113,3,2026-02-06 12:36:00
1114,1,2026-02-06 12:37:00
1115,2,2026-02-06 12:37:00
1116,3,2026-02-06 12:37:00
1117,1,2026-02-06 12:38:00
1118,2,2026-02-06 12:38:00
1119,3,2026-02-06 12:38:00
1120,1,2026-02-06 12:39:00
1121,2,2026-02-06 12:39:00
1122,3,2026-02-06 12:39:00
1123,1,2026-02-06 12:40:00
1124,2,2026-02-06 12:40:00
1125,3,2026-02-06 12:40:00
1126,1,2026-02-06 12:41:00
1127,2,2026-02-06 12:41:00
1128,3,2026-02-06 12:41:00
1129,1,2026-02-06 12:42:00
1130,2,2026-02-06 12:42:00
1131,3,2026-02-06 12:42:00
1132,1,2026-02-06 12:43:00
1133,2,2026-02-06 12:43:00
1134,3,2026-02-06 12:43:00
1135,1,2026-02-06 12:44:00
1136,2,2026-02-06 12:44:00
1137,3,2026-02-06 12:44:00
1138,1,2026-02-06 12:45:00
1139,2,2026-02-06 12:45:00
1140,3,2026-02-06 12:45:00
1141,1,2026-02-06 12:46:00
1142,2,2026-02-06 12:46:00
1143,3,2026-02-06 12:46:00
1144,1,2026-02-06 12:47:00
1145,2,2026-02-06 12:47:00
1146,3,2026-02-06 12:47:00
1147,1,2026-02-06 12:48:00
1148,2,2026-02-06 12:48:00
1149,3,2026-02-06 12:48:00
1150,1,2026-02-06 12:49:00
1151,2,2026-02-06 12:49:00
1152,3,2026-02-06 12:49:00
1153,1,2026-02-06 12:50:00
1154,2,2026-02-06 12:50:00
1155,3,2026-02-06 12:50:00
1156,1,2026-02-06 12:51:00
1157,2,2026-02-06 12:51:00
1158,3,2026-02-06 12:51:00
1159,1,2026-02-06 12:52:00
1160,2,2026-02-06 12:52:00
1161,3,2026-02-06 12:52:00
1162,1,2026-02-06 12:53:00
1163,2,2026-02-06 12:53:00
1164,3,2026-02-06 12:53:00
1165,1,2026-02-06 12:54:00
1166,2,2026-02-06 12:54:00
1167,3,2026-02-06 12:54:00
1168,1,2026-02-06 12:55:00
1169,2,2026-02-06 12:55:00
1170,3,2026-02-06 12:55:00
1171,1,2026-02-06 12:56:00
1172,2,2026-02-06 12:56:00
1173,3,2026-02-06 12:56:00
1174,1,2026-02-06 12:57:00
1175,2,2026-02-06 12:57:00
1176,3,2026-02-06 12:57:00
1177,1,2026-02-06 12:58:00
1178,2,2026-02-06 12:58:00
1179,3,2026-02-06 12:58:00
1180,1,2026-02-06 12:59:00
1181,2,2026-02-06 12:59:00
1182,3,2026-02-06 12:59:00
1183,1,2026-02-06 13:00:00
1184,2,2026-02-06 13:00:00
1185,3,2026-02-06 13:00:00
1186,1,2026-02-06 13:01:00
1187,2,2026-02-06 13:01:00
1188,3,2026-02-06 13:01:00
1189,1,2026-02-06 13:02:00
1190,2,2026-02-06 13:02:00
1191,3,2026-02-06 13:02:00
1192,1,2026-02-06 13:03:00
1193,2,2026-02-06 13:03:00
1194,3,2026-02-06 13:03:00
1195,1,2026-02-06 13:04:00
1196,2,2026-02-06 13:04:00
1197,3,2026-02-06 13:04:00
1198,1,2026-02-06 13:05:00
1199,2,2026-02-06 13:05:00
1200,3,2026-02-06 13:05:00
1201,1,2026-02-06 13:06:00
1202,2,2026-02-06 13:06:00
1203,3,2026-02-06 13:06:00
1204,1,2026-02-06 13:07:00
1205,2,2026-02-06 13:07:00
1206,3,2026-02-06 13:07:00
1207,1,2026-02-06 13:08:00
1208,2,2026-02-06 13:08:00
1209,3,2026-02-06 13:08:00
1210,1,2026-02-06 13:09:00
1211,2,2026-02-06 13:09:00
1212,3,2026-02-06 13:09:00
1213,1,2026-02-06 13:10:00
1214,2,2026-02-06 13:10:00
1215,3,2026-02-06 13:10:00
1216,1,2026-02-06 13:11:00
1217,2,2026-02-06 13:11:00
1218,3,2026-02-06 13:11:00
1219,1,2026-02-06 13:12:00
1220,2,2026-02-06 13:12:00
1221,3,2026-02-06 13:12:00
1222,1,2026-02-06 13:13:00
1223,2,2026-02-06 13:13:00
1224,3,2026-02-06 13:13:00
1225,1,2026-02-06 13:14:00
1226,2,2026-02-06 13:14:00
1227,3,2026-02-06 13:14:00
1228,1,2026-02-06 13:15:00
1229,2,2026-02-06 13:15:00
1230,3,2026-02-06 13:15:00
1231,1,2026-02-06 13:16:00
1232,2,2026-02-06 13:16:00
1233,3,2026-02-06 13:16:00
1234,1,2026-02-06 13:17:00
1235,2,2026-02-06 13:17:00
1236,3,2026-02-06 13:17:00
1237,1,2026-02-06 13:18:00
1238,2,2026-02-06 13:18:00
1239,3,2026-02-06 13:18:00
1240,1,2026-02-06 13:19:00
1241,2,2026-02-06 13:19:00
1242,3,2026-02-06 13:19:00
1243,1,2026-02-06 13:20:00
1244,2,2026-02-06 13:20:00
1245,3,2026-02-06 13:20:00
1246,1,2026-02-06 13:21:00
1247,2,2026-02-06 13:21:00
1248,3,2026-02-06 13:21:00
1249,1,2026-02-06 13:22:00
1250,2,2026-02-06 13:22:00
1251,3,2026-02-06 13:22:00
1252,1,2026-02-06 13:23:00
1253,2,2026-02-06 13:23:00
1254,3,2026-02-06 13:23:00
1255,1,2026-02-06 13:24:00
1256,2,2026-02-06 13:24:00
1257,3,2026-02-06 13:24:00
1258,1,2026-02-06 13:25:00
1259,2,2026-02-06 13:25:00
1260,3,2026-02-06 13:25:00
1261,1,2026-02-06 13:26:00
1262,2,2026-02-06 13:26:00
1263,3,2026-02-06 13:26:00
1264,1,2026-02-06 13:27:00
1265,2,2026-02-06 13:27:00
1266,3,2026-02-06 13:27:00
1267,1,2026-02-06 13:28:00
1268,2,2026-02-06 13:28:00
1269,3,2026-02-06 13:28:00
1270,1,2026-02-06 13:29:00
1271,2,2026-02-06 13:29:00
1272,3,2026-02-06 13:29:00
1273,1,2026-02-06 13:30:00
1274,2,2026-02-06 13:30:00
1275,3,2026-02-06 13:30:00
1276,1,2026-02-06 13:31:00
1277,2,2026-02-06 13:31:00
1278,3,2026-02-06 13:31:00
1279,1,2026-02-06 13:32:00
1280,2,2026-02-06 13:32:00
1281,3,2026-02-06 13:32:00
1282,1,2026-02-06 13:33:00
1283,2,2026-02-06 13:33:00
1284,3,2026-02-06 13:33:00
1285,1,2026-02-06 13:34:00
1286,2,2026-02-06 13:34:00
1287,3,2026-02-06 13:34:00
1288,1,2026-02-06 13:35:00
1289,2,2026-02-06 13:35:00
1290,3,2026-02-06 13:35:00
1291,1,2026-02-06 13:36:00
1292,2,2026-02-06 13:36:00
1293,3,2026-02-06 13:36:00
1294,1,2026-02-06 13:37:00
1295,2,2026-02-06 13:37:00
1296,3,2026-02-06 13:37:00
1297,1,2026-02-06 13:38:00
1298,2,2026-02-06 13:38:00
1299,3,2026-02-06 13:38:00
1300,1,2026-02-06 13:39:00
1301,2,2026-02-06 13:39:00
1302,3,2026-02-06 13:39:00
1303,1,2026-02-06 13:40:00
1304,2,2026-02-06 13:40:00
1305,3,2026-02-06 13:40:00
1306,1,2026-02-06 13:41:00
1307,2,2026-02-06 13:41:00
1308,3,2026-02-06 13:41:00
1309,1,2026-02-06 13:42:00
1310,2,2026-02-06 13:42:00
1311,3,2026-02-06 13:42:00
1312,1,2026-02-06 13:43:00
1313,2,2026-02-06 13:43:00
1314,3,2026-02-06 13:43:00
1315,1,2026-02-06 13:44:00
1316,2,2026-02-06 13:44:00
1317,3,2026-02-06 13:44:00
1318,1,2026-02-06 13:45:00
1319,2,2026-02-06 13:45:00
1320,3,2026-02-06 13:45:00
1321,1,2026-02-06 13:46:00
1322,2,2026-02-06 13:46:00
1323,3,2026-02-06 13:46:00
1324,1,2026-02-06 13:47:00
1325,2,2026-02-06 13:47:00
1326,3,2026-02-06 13:47:00
1327,1,2026-02-06 13:48:00
1328,2,2026-02-06 13:48:00
1329,3,2026-02-06 13:48:00
1330,1,2026-02-06 13:49:00
1331,2,2026-02-06 13:49:00
1332,3,2026-02-06 13:49:00
1333,1,2026-02-06 13:50:00
1334,2,2026-02-06 13:50:00
1335,3,2026-02-06 13:50:00
1336,1,2026-02-06 13:51:00
1337,2,2026-02-06 13:51:00
1338,3,2026-02-06 13:51:00
1339,1,2026-02-06 13:52:00
1340,2,2026-02-06 13:52:00
1341,3,2026-02-06 13:52:00
1342,1,2026-02-06 13:53:00
1343,2,2026-02-06 13:53:00
1344,3,2026-02-06 13:53:00
1345,1,2026-02-06 13:54:00
1346,2,2026-02-06 13:54:00
1347,3,2026-02-06 13:54:00
1348,1,2026-02-06 13:55:00
1349,2,2026-02-06 13:55:00
1350,3,2026-02-06 13:55:00
1351,1,2026-02-06 13:56:00
1352,2,2026-02-06 13:56:00
1353,3,2026-02-06 13:56:00
1354,1,2026-02-06 13:57:00
1355,2,2026-02-06 13:57:00
1356,3,2026-02-06 13:57:00
1357,1,2026-02-06 13:58:00
1358,2,2026-02-06 13:58:00
1359,3,2026-02-06 13:58:00
1360,1,2026-02-06 13:59:00
1361,2,2026-02-06 13:59:00
1362,3,2026-02-06 13:59:00
1363,1,2026-02-06 14:00:00
1364,2,2026-02-06 14:00:00
1365,3,2026-02-06 14:00:00
1366,1,2026-02-06 14:01:00
1367,2,2026-02-06 14:01:00
1368,3,2026-02-06 14:01:00
1369,1,2026-02-06 14:02:00
1370,2,2026-02-06 14:02:00
1371,3,2026-02-06 14:02:00
1372,1,2026-02-06 14:03:00
1373,2,2026-02-06 14:03:00
1374,3,2026-02-06 14:03:00
1375,1,2026-02-06 14:04:00
1376,2,2026-02-06 14:04:00
1377,3,2026-02-06 14:04:00
1378,1,2026-02-06 14:05:00
1379,2,2026-02-06 14:05:00
1380,3,2026-02-06 14:05:00
1381,1,2026-02-06 14:06:00
1382,2,2026-02-06 14:06:00
1383,3,2026-02-06 14:06:00
1384,1,2026-02-06 14:07:00
1385,2,2026-02-06 14:07:00
1386,3,2026-02-06 14:07:00
1387,1,2026-02-06 14:08:00
1388,2,2026-02-06 14:08:00
1389,3,2026-02-06 14:08:00
1390,1,2026-02-06 14:09:00
1391,2,2026-02-06 14:09:00
1392,3,2026-02-06 14:09:00
1393,1,2026-02-06 14:10:00
1394,2,2026-02-06 14:10:00
1395,3,2026-02-06 14:10:00
1396,1,2026-02-06 14:11:00
1397,2,2026-02-06 14:11:00
1398,3,2026-02-06 14:11:00
1399,1,2026-02-06 14:12:00
1400,2,2026-02-06 14:12:00
1401,3,2026-02-06 14:12:00
1402,1,2026-02-06 14:13:00
1403,2,2026-02-06 14:13:00
1404,3,2026-02-06 14:13:00
1405,1,2026-02-06 14:14:00
1406,2,2026-02-06 14:14:00
1407,3,2026-02-06 14:14:00
1408,1,2026-02-06 14:15:00
1409,2,2026-02-06 14:15:00
1410,3,2026-02-06 14:15:00
1411,1,2026-02-06 14:16:00
1412,2,2026-02-06 14:16:00
1413,3,2026-02-06 14:16:00
1414,1,2026-02-06 14:17:00
1415,2,2026-02-06 14:17:00
1416,3,2026-02-06 14:17:00
1417,1,2026-02-06 14:18:00
1418,2,2026-02-06 14:18:00
1419,3,2026-02-06 14:18:00
1420,1,2026-02-06 14:19:00
1421,2,2026-02-06 14:19:00
1422,3,2026-02-06 14:19:00
1423,1,2026-02-06 14:20:00
1424,2,2026-02-06 14:20:00
1425,3,2026-02-06 14:20:00
1426,1,2026-02-06 14:21:00
1427,2,2026-02-06 14:21:00
1428,3,2026-02-06 14:21:00
1429,1,2026-02-06 14:22:00
1430,2,2026-02-06 14:22:00
1431,3,2026-02-06 14:22:00
1432,1,2026-02-06 14:23:00
1433,2,2026-02-06 14:23:00
1434,3,2026-02-06 14:23:00
1435,1,2026-02-06 14:24:00
1436,2,2026-02-06 14:24:00
1437,3,2026-02-06 14:24:00
1438,1,2026-02-06 14:25:00
1439,2,2026-02-06 14:25:00
1440,3,2026-02-06 14:25:00
1441,1,2026-02-06 14:26:00
1442,2,2026-02-06 14:26:00
1443,3,2026-02-06 14:26:00
1444,1,2026-02-06 14:27:00
1445,2,2026-02-06 14:27:00
1446,3,2026-02-06 14:27:00
1447,1,2026-02-06 14:28:00
1448,2,2026-02-06 14:28:00
1449,3,2026-02-06 14:28:00
1450,1,2026-02-06 14:29:00
1451,2,2026-02-06 14:29:00
1452,3,2026-02-06 14:29:00
1453,1,2026-02-06 14:30:00
1454,2,2026-02-06 14:30:00
1455,3,2026-02-06 14:30:00
1456,1,2026-02-06 14:31:00
1457,2,2026-02-06 14:31:00
1458,3,2026-02-06 14:31:00
1459,1,2026-02-06 14:32:00
1460,2,2026-02-06 14:32:00
1461,3,2026-02-06 14:32:00
1462,1,2026-02-06 14:33:00
1463,2,2026-02-06 14:33:00
1464,3,2026-02-06 14:33:00
1465,1,2026-02-06 14:34:00
1466,2,2026-02-06 14:34:00
1467,3,2026-02-06 14:34:00
1468,1,2026-02-06 14:35:00
1469,2,2026-02-06 14:35:00
1470,3,2026-02-06 14:35:00
1471,1,2026-02-06 14:36:00
1472,2,2026-02-06 14:36:00
1473,3,2026-02-06 14:36:00
1474,1,2026-02-06 14:37:00
1475,2,2026-02-06 14:37:00
1476,3,2026-02-06 14:37:00
1477,1,2026-02-06 14:38:00
1478,2,2026-02-06 14:38:00
1479,3,2026-02-06 14:38:00
1480,1,2026-02-06 14:39:00
1481,2,2026-02-06 14:39:00
1482,3,2026-02-06 14:39:00
1483,1,2026-02-06 14:40:00
1484,2,2026-02-06 14:40:00
1485,3,2026-02-06 14:40:00
1486,1,2026-02-06 14:41:00
1487,2,2026-02-06 14:41:00
1488,3,2026-02-06 14:41:00
1489,1,2026-02-06 14:42:00
1490,2,2026-02-06 14:42:00
1491,3,2026-02-06 14:42:00
1492,1,2026-02-06 14:43:00
1493,2,2026-02-06 14:43:00
1494,3,2026-02-06 14:43:00
1495,1,2026-02-06 14:44:00
1496,2,2026-02-06 14:44:00
1497,3,2026-02-06 14:44:00
1498,1,2026-02-06 14:45:00
1499,2,2026-02-06 14:45:00
1500,3,2026-02-06 14:45:00
1501,1,2026-02-06 14:46:00
1502,2,2026-02-06 14:46:00
1503,3,2026-02-06 14:46:00
1504,1,2026-02-06 14:47:00
1505,2,2026-02-06 14:47:00
1506,3,2026-02-06 14:47:00
1507,1,2026-02-06 14:48:00
1508,2,2026-02-06 14:48:00
1509,3,2026-02-06 14:48:00
1510,1,2026-02-06 14:49:00
1511,2,2026-02-06 14:49:00
1512,3,2026-02-06 14:49:00
1513,1,2026-02-06 14:50:00
1514,2,2026-02-06 14:50:00
1515,3,2026-02-06 14:50:00
1516,1,2026-02-06 14:51:00
1517,2,2026-02-06 14:51:00
1518,3,2026-02-06 14:51:00
1519,1,2026-02-06 14:52:00
1520,2,2026-02-06 14:52:00
1521,3,2026-02-06 14:52:00
1522,1,2026-02-06 14:53:00
1523,2,2026-02-06 14:53:00
1524,3,2026-02-06 14:53:00
1525,1,2026-02-06 14:54:00
1526,2,2026-02-06 14:54:00
1527,3,2026-02-06 14:54:00
1528,1,2026-02-06 14:55:00
1529,2,2026-02-06 14:55:00
1530,3,2026-02-06 14:55:00
1531,1,2026-02-06 14:56:00
1532,2,2026-02-06 14:56:00
1533,3,2026-02-06 14:56:00
1534,1,2026-02-06 14:57:00
1535,2,2026-02-06 14:57:00
1536,3,2026-02-06 14:57:00
1537,1,2026-02-06 14:58:00
1538,2,2026-02-06 14:58:00
1539,3,2026-02-06 14:58:00
1540,1,2026-02-06 14:59:00
1541,2,2026-02-06 14:59:00
1542,3,2026-02-06 14:59:00
1543,1,2026-02-06 15:00:00
1544,2,2026-02-06 15:00:00
1545,3,2026-02-06 15:00:00
1546,1,2026-02-06 15:01:00
1547,2,2026-02-06 15:01:00
1548,3,2026-02-06 15:01:00
1549,1,2026-02-06 15:02:00
1550,2,2026-02-06 15:02:00
1551,3,2026-02-06 15:02:00
1552,1,2026-02-06 15:03:00
1553,2,2026-02-06 15:03:00
1554,3,2026-02-06 15:03:00
1555,1,2026-02-06 15:04:00
1556,2,2026-02-06 15:04:00
1557,3,2026-02-06 15:04:00
1558,1,2026-02-06 15:05:00
1559,2,2026-02-06 15:05:00
1560,3,2026-02-06 15:05:00
1561,1,2026-02-06 15:06:00
1562,2,2026-02-06 15:06:00
1563,3,2026-02-06 15:06:00
1564,1,2026-02-06 15:07:00
1565,2,2026-02-06 15:07:00
1566,3,2026-02-06 15:07:00
1567,1,2026-02-06 15:08:00
1568,2,2026-02-06 15:08:00
1569,3,2026-02-06 15:08:00
1570,1,2026-02-06 15:09:00
1571,2,2026-02-06 15:09:00
1572,3,2026-02-06 15:09:00
1573,1,2026-02-06 15:10:00
1574,2,2026-02-06 15:10:00
1575,3,2026-02-06 15:10:00
1576,1,2026-02-06 15:11:00
1577,2,2026-02-06 15:11:00
1578,3,2026-02-06 15:11:00
1579,1,2026-02-06 15:12:00
1580,2,2026-02-06 15:12:00
1581,3,2026-02-06 15:12:00
1582,1,2026-02-06 15:13:00
1583,2,2026-02-06 15:13:00
1584,3,2026-02-06 15:13:00
1585,1,2026-02-06 15:14:00
1586,2,2026-02-06 15:14:00
1587,3,2026-02-06 15:14:00
1588,1,2026-02-06 15:15:00
1589,2,2026-02-06 15:15:00
1590,3,2026-02-06 15:15:00
1591,1,2026-02-06 15:16:00
1592,2,2026-02-06 15:16:00
1593,3,2026-02-06 15:16:00
1594,1,2026-02-06 15:17:00
1595,2,2026-02-06 15:17:00
1596,3,2026-02-06 15:17:00
1597,1,2026-02-06 15:18:00
1598,2,2026-02-06 15:18:00
1599,3,2026-02-06 15:18:00
1600,1,2026-02-06 15:19:00
1601,2,2026-02-06 15:19:00
1602,3,2026-02-06 15:19:00
1603,1,2026-02-06 15:20:00
1604,2,2026-02-06 15:20:00
1605,3,2026-02-06 15:20:00
1606,1,2026-02-06 15:21:00
1607,2,2026-02-06 15:21:00
